feature_importance,feature_names
0.11799512087119979,ruRoberta-large_feature_309
0.11704390223414006,sbert_large_nlu_ru_feature_103
0.11600169993256565,rubert-tiny2_feature_51
0.11580005888361687,bart-large-mnli_feature_44
0.11501787686720051,ruBert-large_feature_149
0.11495281410329822,LaBSE-en-ru_feature_303
0.11466315859861619,ruRoberta-large_feature_790
0.11451983600101594,sbert_large_nlu_ru_feature_563
0.11448137095723036,rubert-tiny2_feature_216
0.11226950608264305,xlm-roberta-large-xnli-anli_feature_130
0.11134035560481764,mdeberta-v3-base_feature_586
0.11076645261998287,ruBert-base_feature_587
0.1097461456579741,ruBert-base_feature_543
0.10967168681978177,ruRoberta-large_feature_458
0.10944540808478201,ruRoberta-large_feature_117
0.10924117262804531,ruRoberta-large_feature_620
0.10849881175044801,mdeberta-v3-base_feature_312
0.10824435218311691,rubert-base-cased-conversational_feature_653
0.10734258468172789,bart-large-mnli_feature_811
0.10711098102537898,xlm-roberta-large-xnli-anli_feature_307
0.10680596308980313,labse_feature_459
0.1066394114391886,mDeBERTa-v3-base-mnli-xnli_feature_613
0.10663302018510436,sbert_large_nlu_ru_feature_717
0.10644965779663894,ruBert-large_feature_494
0.10609515720412269,LaBSE-en-ru_feature_755
0.1059456681967366,sbert_large_mt_nlu_ru_feature_477
0.10575184995663577,ruRoberta-large_feature_851
0.10561077479583107,sbert_large_mt_nlu_ru_feature_512
0.10559064334650935,sbert_large_nlu_ru_feature_769
0.1054817344703122,rubert-base-cased-conversational_feature_509
0.1048785486951165,sbert_large_nlu_ru_feature_849
0.1035089798077682,xlm-roberta-large-xnli-anli_feature_357
0.1030929807786009,sbert_large_nlu_ru_feature_371
0.10302864139043155,labse_feature_716
0.10246292465034501,ruBert-base_feature_300
0.10228555647673804,ruBert-base_feature_30
0.10207823334156287,sbert_large_nlu_ru_feature_99
0.10206731895916303,bart-large-mnli_feature_521
0.10203957304567458,labse_feature_402
0.10134783258659943,sbert_large_nlu_ru_feature_18
0.10065637086617937,rubert-base-cased-conversational_feature_722
0.1001974685135775,ruBert-large_feature_767
0.09879664568300449,ruRoberta-large_feature_492
0.09753696313652545,labse_feature_182
0.0968390052853404,rubert-tiny2_feature_43
0.09503335324441475,sbert_large_nlu_ru_feature_489
0.09465473463234138,bart-large-mnli_feature_825
0.09451855269830918,ruBert-base_feature_429
0.09445050762178706,labse_feature_429
0.09433711646117385,ruRoberta-large_feature_197
0.09375191762874718,mdeberta-v3-base_feature_178
0.09321538991679518,sbert_large_nlu_ru_feature_560
0.09310263853274757,ruBert-base_feature_160
0.09258516133643215,rubert-base-cased-conversational_feature_477
0.09208804311339067,sbert_large_mt_nlu_ru_feature_669
0.09063698752882404,mDeBERTa-v3-base-mnli-xnli_feature_742
0.09028893706207676,bart-large-mnli_feature_251
0.090178570958068,ruBert-base_feature_131
0.09004044248395866,LaBSE-en-ru_feature_437
0.08986831987833292,ruBert-base_feature_182
0.08979434990017246,bart-large-mnli_feature_26
0.08975819674018222,sbert_large_mt_nlu_ru_feature_658
0.08966682188279097,bart-large-mnli_feature_216
0.08947250110259425,ruRoberta-large_feature_420
0.0893527415835627,mDeBERTa-v3-base-mnli-xnli_feature_104
0.0893152516356108,sbert_large_nlu_ru_feature_872
0.08907609072321725,mdeberta-v3-base_feature_324
0.08879454184615188,sbert_large_nlu_ru_feature_311
0.08875455940915483,labse_feature_13
0.08788124049800258,xlm-roberta-large-xnli-anli_feature_653
0.08772680992779185,rubert-base-cased-conversational_feature_316
0.08755369057686656,ruRoberta-large_feature_230
0.08723440889882615,rubert-base-cased-conversational_feature_39
0.08721330305214571,labse_feature_2
0.0871071264991126,rubert-tiny2_feature_263
0.08688655344398678,ruBert-large_feature_712
0.08688409861231626,LaBSE-en-ru_feature_301
0.08685730498023903,xlm-roberta-large-xnli-anli_feature_836
0.08652965400583384,ruBert-large_feature_969
0.0862037064790407,sbert_large_nlu_ru_feature_26
0.08576778790846197,rubert-base-cased-conversational_feature_225
0.08571591700322957,sbert_large_mt_nlu_ru_feature_467
0.08539910628602047,sbert_large_nlu_ru_feature_357
0.0853324721685713,ruBert-base_feature_652
0.0852581755971959,LaBSE-en-ru_feature_481
0.085147623890732,rubert-tiny2_feature_288
0.08472868082694512,ruBert-base_feature_116
0.08452840983307608,labse_feature_150
0.08412694549303731,ruBert-base_feature_711
0.08405935337269915,labse_feature_341
0.08402559381363699,rubert-tiny2_feature_61
0.08396654628214668,ruRoberta-large_feature_440
0.08382836794091093,rubert-base-cased-conversational_feature_208
0.08336559753295475,LaBSE-en-ru_feature_378
0.08306487866036154,ruRoberta-large_feature_937
0.08295275248901104,sbert_large_nlu_ru_feature_332
0.0823601240418363,sbert_large_mt_nlu_ru_feature_717
0.08186304436885301,mdeberta-v3-base_feature_539
0.08161985312398246,sbert_large_nlu_ru_feature_346
0.08148929015445856,rubert-base-cased-conversational_feature_758
0.0812521921187388,ruRoberta-large_feature_934
0.08114861195527542,labse_feature_471
0.08076115742279806,ruRoberta-large_feature_322
0.0804613271447941,LaBSE-en-ru_feature_650
0.08011441658588604,ruBert-large_feature_105
0.07998559277458821,ruBert-base_feature_9
0.07990921242227354,sbert_large_nlu_ru_feature_273
0.0798493289889523,rubert-tiny2_feature_169
0.0797249992191418,rubert-tiny2_feature_19
0.079589237770783,ruBert-large_feature_448
0.07939862797562884,mDeBERTa-v3-base-mnli-xnli_feature_535
0.07924747580821996,sbert_large_nlu_ru_feature_37
0.07922050886372971,ruBert-large_feature_66
0.07891613533181,mdeberta-v3-base_feature_487
0.07867790301005531,LaBSE-en-ru_feature_358
0.07852027304874236,sbert_large_nlu_ru_feature_312
0.07851249266143816,bart-large-mnli_feature_45
0.07836805305938706,labse_feature_516
0.07821482454075394,ruBert-large_feature_150
0.0779200074952643,sbert_large_nlu_ru_feature_580
0.07791667113017889,labse_feature_693
0.07790088649161864,labse_feature_73
0.07778745524114057,sbert_large_mt_nlu_ru_feature_624
0.07745263523643335,ruBert-large_feature_592
0.07740792587937095,ruBert-large_feature_505
0.07692476496651142,ruBert-large_feature_422
0.07649955395686603,sbert_large_nlu_ru_feature_689
0.0761809752277231,ruBert-base_feature_687
0.07569360105726988,LaBSE-en-ru_feature_195
0.07548048998595205,ruRoberta-large_feature_177
0.07548034367708034,ruRoberta-large_feature_411
0.07546116423724186,xlm-roberta-large-xnli-anli_feature_756
0.07541888596184172,rubert-tiny2_feature_115
